Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
Dialogo Standard;S;RS;SANTANA DO LIVRAMENTO;Interior;97585000;97585000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97700000;97700000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97725000;97725000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97733000;97733000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97735000;97735000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97740000;97740000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97743000;97743000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97745000;97745000;5;8
Dialogo Standard;S;RS;SANTIAGO;Interior;97750000;97750000;5;8
Dialogo Standard;S;RS;SANTO ANGELO;Interior;98800000;98824999;3;8
Dialogo Standard;S;RS;SANTO ANGELO;Interior;98825000;98825000;3;8
Dialogo Standard;S;RS;SANTO ANGELO;Interior;98830000;98830000;3;8
Dialogo Standard;S;RS;SANTO ANGELO;Interior;98841000;98841000;3;8
Dialogo Standard;S;RS;SANTO ANGELO;Interior;98844000;98844000;3;8
Dialogo Standard;S;RS;SANTO ANGELO;Interior;98845000;98845000;3;8
Dialogo Standard;S;RS;SANTO ANGELO;Interior;98847000;98847000;3;8
Dialogo Standard;S;RS;SANTO ANTONIO DA PATRULHA;Interior;95500000;95500000;5;8
Dialogo Standard;S;RS;SANTO ANTONIO DA PATRULHA;Interior;95508000;95508000;5;8
Dialogo Standard;S;RS;SANTO ANTONIO DA PATRULHA;Interior;95510000;95510000;5;8
Dialogo Standard;S;RS;SANTO ANTONIO DAS MISSOES;Interior;97870000;97870000;5;8
Dialogo Standard;S;RS;SANTO AUGUSTO;Interior;98590000;98590000;5;8
Dialogo Standard;S;RS;SANTO AUGUSTO;Interior;98593000;98593000;5;8
Dialogo Standard;S;RS;SANTO CRISTO;Interior;98960000;98960000;5;8
Dialogo Standard;S;RS;SANTO CRISTO;Interior;98962000;98962000;5;8
Dialogo Standard;S;RS;SANTO CRISTO;Interior;98968000;98968000;5;8
Dialogo Standard;S;RS;SAO BORJA;Interior;97670000;97680000;5;8
Dialogo Standard;S;RS;SAO FRANCISCO DE ASSIS;Interior;97610000;97610000;5;8
Dialogo Standard;S;RS;SAO FRANCISCO DE ASSIS;Interior;97620000;97620000;5;8
Dialogo Standard;S;RS;SAO FRANCISCO DE ASSIS;Interior;97630000;97630000;5;8
Dialogo Standard;S;RS;SAO FRANCISCO DE PAULA;Interior;95400000;95400000;5;8
Dialogo Standard;S;RS;SAO FRANCISCO DE PAULA;Interior;95405000;95405000;5;8
Dialogo Standard;S;RS;SAO FRANCISCO DE PAULA;Interior;95410000;95410000;5;8
Dialogo Standard;S;RS;SAO FRANCISCO DE PAULA;Interior;95416000;95416000;5;8
Dialogo Standard;S;RS;SAO GABRIEL;Interior;97300000;97300000;5;8
Dialogo Standard;S;RS;SAO GABRIEL;Interior;97305000;97305000;5;8
Dialogo Standard;S;RS;SAO GABRIEL;Interior;97310000;97310000;5;8
Dialogo Standard;S;RS;SAO GABRIEL;Interior;97320000;97320000;5;8
Dialogo Standard;S;RS;SAO GABRIEL;Interior;97330000;97330000;5;8
Dialogo Standard;S;RS;SAO JERONIMO;Interior;96700000;96700000;5;8
Dialogo Standard;S;RS;SAO JERONIMO;Interior;96720000;96720000;5;8
Dialogo Standard;S;RS;SAO JERONIMO;Interior;96730000;96730000;5;8
Dialogo Standard;S;RS;SAO JOAO DA URTIGA;Interior;99855000;99855000;5;8
Dialogo Standard;S;RS;SAO JOAO DO POLESINE;Interior;97230000;97230000;5;8
Dialogo Standard;S;RS;SAO JOAO DO POLESINE;Interior;97235000;97235000;5;8
Dialogo Standard;S;RS;SAO JOSE DO NORTE;Interior;96225000;96225000;5;8
Dialogo Standard;S;RS;SAO JOSE DO NORTE;Interior;96227000;96227000;5;8
Dialogo Standard;S;RS;SAO JOSE DO NORTE;Interior;96228000;96228000;5;8
Dialogo Standard;S;RS;SAO JOSE DO OURO;Interior;99870000;99870000;5;8
Dialogo Standard;S;RS;SAO JOSE DO OURO;Interior;99872000;99872000;5;8
Dialogo Standard;S;RS;SAO JOSE DO OURO;Interior;99875000;99875000;5;8
Dialogo Standard;S;RS;SAO JOSE DO OURO;Interior;99876000;99876000;5;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93000000;93010000;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93010001;93010360;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93010361;93020009;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93020010;93020770;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93020771;93021999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022000;93022000;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022010;93022310;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022320;93022470;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022480;93022510;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022520;93022590;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022600;93022720;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022721;93022749;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022750;93022750;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93022751;93024999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025000;93025609;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025610;93025610;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025620;93025620;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025630;93025630;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025640;93025660;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025670;93025670;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025680;93025719;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025720;93025720;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025721;93025830;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93025831;93029999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93030000;93030320;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93030321;93031999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93032000;93032600;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93032601;93034999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93035000;93035899;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93035900;93037009;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93037010;93037730;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93037731;93039999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93040000;93040680;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93040681;93042009;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93042010;93044899;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93044900;93045999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93046000;93046000;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93046001;93046269;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93046270;93046819;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93046820;93047999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93048000;93048420;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93048421;93049999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93050000;93056650;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93056651;93109999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93110000;93110360;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93110361;93112999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93113000;93113899;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93113900;93114999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93115000;93115850;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93115851;93119999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93120000;93124899;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93124900;93124999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93125000;93125899;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93125900;93129999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93130000;93130899;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93130900;93134999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93135000;93135720;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93135721;93139999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93140000;93140600;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93140601;93140829;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93140830;93140830;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93140831;93145009;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93145010;93145899;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93145900;93149999;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93150000;93150460;3;8
Dialogo Standard;S;RS;SAO LEOPOLDO;Interior;93150461;93179999;3;8
Dialogo Standard;S;RS;SAO LOURENCO DO SUL;Interior;96170000;96170000;5;8
Dialogo Standard;S;RS;SAO LUIZ GONZAGA;Interior;97800000;97800000;5;8
Dialogo Standard;S;RS;SAO LUIZ GONZAGA;Interior;97805000;97805000;5;8
Dialogo Standard;S;RS;SAO LUIZ GONZAGA;Interior;97810000;97810000;5;8
Dialogo Standard;S;RS;SAO LUIZ GONZAGA;Interior;97815000;97815000;5;8
Dialogo Standard;S;RS;SAO LUIZ GONZAGA;Interior;97820000;97820000;5;8
Dialogo Standard;S;RS;SAO LUIZ GONZAGA;Interior;97825000;97825000;5;8
Dialogo Standard;S;RS;SAO LUIZ GONZAGA;Interior;97840000;97840000;5;8
Dialogo Standard;S;RS;SAO MARCOS;Interior;95190000;95190000;5;8
Dialogo Standard;S;RS;SAO MARTINHO;Interior;98690000;98690000;5;8
Dialogo Standard;S;RS;SAO MIGUEL DAS MISSOES;Interior;98865000;98865000;5;8
Dialogo Standard;S;RS;SAO MIGUEL DAS MISSOES;Interior;98868000;98868000;5;8
Dialogo Standard;S;RS;SAO NICOLAU;Interior;97880000;97880000;5;8
Dialogo Standard;S;RS;SAO PEDRO DO BUTIA;Interior;97920000;97920000;5;8
Dialogo Standard;S;RS;SAO PEDRO DO SUL;Interior;97400000;97400000;5;8
Dialogo Standard;S;RS;SAO PEDRO DO SUL;Interior;97403000;97403000;5;8
Dialogo Standard;S;RS;SAO PEDRO DO SUL;Interior;97408000;97408000;5;8
Dialogo Standard;S;RS;SAO SEBASTIAO DO CAI;Interior;95760000;95760000;5;8
Dialogo Standard;S;RS;SAO SEBASTIAO DO CAI;Interior;95763000;95763000;5;8
Dialogo Standard;S;RS;SAO SEPE;Interior;97340000;97380000;5;8
Dialogo Standard;S;RS;SAO VICENTE DO SUL;Interior;97420000;97420000;5;8
Dialogo Standard;S;RS;SAO VICENTE DO SUL;Interior;97430000;97430000;5;8
Dialogo Standard;S;RS;SAO VICENTE DO SUL;Interior;97440000;97440000;5;8
Dialogo Standard;S;RS;SAPIRANGA;Interior;93800000;93879999;5;8
Dialogo Standard;S;RS;SAPUCAIA DO SUL;Interior;93200000;93249999;5;8
Dialogo Standard;S;RS;SARANDI;Interior;99560000;99560000;5;8
Dialogo Standard;S;RS;SARANDI;Interior;99565000;99565000;5;8
Dialogo Standard;S;RS;SARANDI;Interior;99575000;99575000;5;8
Dialogo Standard;S;RS;SEBERI;Interior;98380000;98380000;5;8
Dialogo Standard;S;RS;SENTINELA DO SUL;Interior;96765000;96765000;5;8
Dialogo Standard;S;RS;SERAFINA CORREA;Interior;99250000;99250000;5;8
Dialogo Standard;S;RS;SERAFINA CORREA;Interior;99253000;99253000;5;8
Dialogo Standard;S;RS;SERTAO;Interior;99170000;99170000;5;8
Dialogo Standard;S;RS;SERTAO SANTANA;Interior;92850000;92850000;5;8
Dialogo Standard;S;RS;SOBRADINHO;Interior;96900000;96900000;5;8
Dialogo Standard;S;RS;SOLEDADE;Interior;99300000;99300000;5;8
Dialogo Standard;S;RS;TAPEJARA;Interior;99950000;99950000;5;8
Dialogo Standard;S;RS;TAPERA;Interior;96297000;96297000;5;8
Dialogo Standard;S;RS;TAPERA;Interior;99490000;99490000;5;8
Dialogo Standard;S;RS;TAPES;Interior;96760000;96760000;5;8
Dialogo Standard;S;RS;TAQUARA;Interior;95600000;95600000;5;8
Dialogo Standard;S;RS;TAQUARA;Interior;95605000;95605000;5;8
Dialogo Standard;S;RS;TAQUARA;Interior;95608000;95608000;5;8
Dialogo Standard;S;RS;TAQUARA;Interior;95610000;95610000;5;8
Dialogo Standard;S;RS;TAQUARA;Interior;95614000;95614000;5;8
Dialogo Standard;S;RS;TAQUARA;Interior;95620000;95620000;5;8
Dialogo Standard;S;RS;TAQUARI;Interior;95860000;95860000;5;8
Dialogo Standard;S;RS;TAQUARUCU DO SUL;Interior;98410000;98410000;5;8
Dialogo Standard;S;RS;TENENTE PORTELA;Interior;98500000;98500000;5;8
Dialogo Standard;S;RS;TENENTE PORTELA;Interior;98520000;98520000;5;8
Dialogo Standard;S;RS;TENENTE PORTELA;Interior;98525000;98525000;5;8
Dialogo Standard;S;RS;TERRA DE AREIA;Interior;95535000;95535000;5;8
Dialogo Standard;S;RS;TEUTONIA;Interior;95890000;95890000;5;8
Dialogo Standard;S;RS;TIO HUGO;Interior;99345000;99345000;5;8
Dialogo Standard;S;RS;TIRADENTES DO SUL;Interior;98680000;98680000;5;8
Dialogo Standard;S;RS;TIRADENTES DO SUL;Interior;98688000;98688000;5;8
Dialogo Standard;S;RS;TOROPI;Interior;97418000;97418000;5;8
Dialogo Standard;S;RS;TORRES;Interior;95560000;95560000;3;8
Dialogo Standard;S;RS;TORRES;Interior;95565000;95565000;3;8
Dialogo Standard;S;RS;TRAMANDAI;Interior;95590000;95590000;3;8
Dialogo Standard;S;RS;TRES CACHOEIRAS;Interior;95580000;95580000;5;8
Dialogo Standard;S;RS;TRES COROAS;Interior;95660000;95660000;5;8
Dialogo Standard;S;RS;TRES DE MAIO;Interior;98910000;98910000;5;8
Dialogo Standard;S;RS;TRES DE MAIO;Interior;98912000;98912000;5;8
Dialogo Standard;S;RS;TRES DE MAIO;Interior;98913000;98913000;5;8
Dialogo Standard;S;RS;TRES DE MAIO;Interior;98914000;98914000;5;8
Dialogo Standard;S;RS;TRES PALMEIRAS;Interior;99675000;99675000;5;8
Dialogo Standard;S;RS;TRES PASSOS;Interior;98600000;98600000;5;8
Dialogo Standard;S;RS;TRES PASSOS;Interior;98603000;98603000;5;8
Dialogo Standard;S;RS;TRES PASSOS;Interior;98620000;98620000;5;8
Dialogo Standard;S;RS;TRES PASSOS;Interior;98630000;98630000;5;8
Dialogo Standard;S;RS;TRINDADE DO SUL;Interior;99615000;99615000;5;8
Dialogo Standard;S;RS;TRIUNFO;Interior;95840000;95840000;5;8
Dialogo Standard;S;RS;TRIUNFO;Interior;95845000;95845000;5;8
Dialogo Standard;S;RS;TRIUNFO;Interior;95850000;95850000;5;8
Dialogo Standard;S;RS;TRIUNFO;Interior;95853000;95853000;5;8
Dialogo Standard;S;RS;TRIUNFO;Interior;95855000;95855000;5;8
Dialogo Standard;S;RS;TUCUNDUVA;Interior;98930000;98930000;5;8
Dialogo Standard;S;RS;TUCUNDUVA;Interior;98936000;98936000;5;8
Dialogo Standard;S;RS;TUPANCIRETA;Interior;98170000;98170000;5;8
Dialogo Standard;S;RS;TUPANCIRETA;Interior;98173000;98173000;5;8
Dialogo Standard;S;RS;TUPANDI;Interior;95775000;95775000;5;8
Dialogo Standard;S;RS;TUPARENDI;Interior;98940000;98940000;5;8
Dialogo Standard;S;RS;TUPARENDI;Interior;98943000;98943000;5;8
Dialogo Standard;S;RS;TUPARENDI;Interior;98946000;98946000;5;8
Dialogo Standard;S;RS;TURUCU;Interior;96148000;96148000;5;8
Dialogo Standard;S;RS;URUGUAIANA;Interior;97500000;97535000;5;8
Dialogo Standard;S;RS;VACARIA;Interior;95200000;95200000;5;8
Dialogo Standard;S;RS;VACARIA;Interior;95215000;95215000;5;8
Dialogo Standard;S;RS;VACARIA;Interior;95218000;95218000;5;8
Dialogo Standard;S;RS;VACARIA;Interior;95220000;95220000;5;8
Dialogo Standard;S;RS;VACARIA;Interior;95223000;95223000;5;8
Dialogo Standard;S;RS;VACARIA;Interior;95225000;95225000;5;8
Dialogo Standard;S;RS;VALE VERDE;Interior;95833000;95833000;5;8
Dialogo Standard;S;RS;VENANCIO AIRES;Interior;95800000;95800000;5;8
Dialogo Standard;S;RS;VENANCIO AIRES;Interior;95808000;95808000;5;8
Dialogo Standard;S;RS;VENANCIO AIRES;Interior;95810000;95810000;5;8
Dialogo Standard;S;RS;VENANCIO AIRES;Interior;95815000;95815000;5;8
Dialogo Standard;S;RS;VERA CRUZ;Interior;96880000;96880000;5;8
Dialogo Standard;S;RS;VERANOPOLIS;Interior;95330000;95330000;5;8
Dialogo Standard;S;RS;VIAMAO;Interior;94400000;94409999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94410000;94410630;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94410631;94414999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94415000;94415899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94415900;94415999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94416000;94416899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94416900;94416999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94417000;94417899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94417900;94419999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94420000;94420899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94420900;94424999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94425000;94425899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94425900;94425999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94426000;94426849;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94426850;94429999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94430000;94430899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94430900;94434999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94435000;94440620;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94440621;94444999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94445000;94445790;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94445791;94449999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94450000;94450799;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94450800;94450900;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94450901;94450901;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94450902;94450902;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94450903;94450903;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94450904;94450904;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94450905;94451199;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451200;94451200;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451201;94451241;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451242;94451242;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451243;94451255;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451256;94451256;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451257;94451273;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451274;94451274;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94451275;94454999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94455000;94455499;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94455500;94456999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94457000;94457999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94458000;94458849;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94458850;94459999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94460000;94460899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94460900;94462999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94463000;94464899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94464900;94464999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94465000;94465899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94465900;94469999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94470000;94470660;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94470661;94474999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94475000;94475830;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94475831;94479999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94480000;94480850;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94480851;94489999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94490000;94490899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94490900;94494999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94495000;94495750;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94495751;94499999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94500000;94500340;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94500341;94504999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94505000;94505300;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94505301;94509999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94510000;94515009;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94515010;94515029;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94515030;94515399;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94515400;94515899;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94515900;94729999;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94730000;94730000;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94740000;94740000;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94750000;94750000;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94760000;94760000;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94770000;94770000;3;8
Dialogo Standard;S;RS;VIAMAO;Interior;94780000;94780000;3;8
Dialogo Standard;S;RS;VICTOR GRAEFF;Interior;99350000;99350000;5;8
Dialogo Standard;S;RS;VICTOR GRAEFF;Interior;99353000;99353000;5;8
Dialogo Standard;S;RS;VICTOR GRAEFF;Interior;99355000;99355000;5;8
Dialogo Standard;S;RS;VICTOR GRAEFF;Interior;99357000;99357000;5;8
Dialogo Standard;S;RS;VILA MARIA;Interior;99155000;99155000;5;8
Dialogo Standard;S;RS;VISTA ALEGRE;Interior;98415000;98415000;5;8
Dialogo Standard;S;RS;VISTA ALEGRE;Interior;99465000;99465000;5;8
Dialogo Standard;S;RS;VITORIA DAS MISSOES;Interior;98850000;98850000;5;8
Dialogo Standard;S;RS;VITORIA DAS MISSOES;Interior;98853000;98853000;5;8
Dialogo Standard;S;RS;XANGRI-LA;Interior;95588000;95588000;5;8
Dialogo Standard;S;SC;ABDON BATISTA;Interior;89636000;89636000;5;8,41
Dialogo Standard;S;SC;ABELARDO LUZ;Interior;89830000;89830000;5;8,41
Dialogo Standard;S;SC;AGROLANDIA;Interior;88420000;88420000;5;8,41
Dialogo Standard;S;SC;AGRONOMICA;Interior;89188000;89188000;5;8,41
Dialogo Standard;S;SC;AGUA DOCE;Interior;89654000;89654000;5;8,41
Dialogo Standard;S;SC;AGUA DOCE;Interior;89657000;89657000;5;8,41
Dialogo Standard;S;SC;AGUAS DE CHAPECO;Interior;89883000;89883000;5;8,41
Dialogo Standard;S;SC;AGUAS FRIAS;Interior;89843000;89843000;5;8,41
Dialogo Standard;S;SC;AGUAS MORNAS;Interior;88150000;88150000;5;8,41
Dialogo Standard;S;SC;ALFREDO WAGNER;Interior;88450000;88450000;5;8,41
Dialogo Standard;S;SC;ALFREDO WAGNER;Interior;88452000;88452000;5;8,41
Dialogo Standard;S;SC;ALFREDO WAGNER;Interior;88453000;88453000;5;8,41
Dialogo Standard;S;SC;ALFREDO WAGNER;Interior;88455000;88455000;5;8,41
Dialogo Standard;S;SC;ALTO BELA VISTA;Interior;89730000;89730000;5;8,41
Dialogo Standard;S;SC;ALTO DA SERRA;Interior;89816300;89816300;5;8,41
Dialogo Standard;S;SC;ALTO DA SERRA;Interior;89816971;89816971;5;8,41
Dialogo Standard;S;SC;ANCHIETA;Interior;89970000;89970000;5;8,41
Dialogo Standard;S;SC;ANGELINA;Interior;88460000;88460000;5;8,41
Dialogo Standard;S;SC;ANGELINA;Interior;88463000;88463000;5;8,41
Dialogo Standard;S;SC;ANGELINA;Interior;88465000;88465000;5;8,41
Dialogo Standard;S;SC;ANITA GARIBALDI;Interior;88590000;88590000;5;8,41
Dialogo Standard;S;SC;ANITA GARIBALDI;Interior;88595000;88595000;5;8,41
Dialogo Standard;S;SC;ANITAPOLIS;Interior;88475000;88475000;5;8,41
Dialogo Standard;S;SC;ANTONIO CARLOS;Interior;88180000;88180000;5;8,41
Dialogo Standard;S;SC;APIUNA;Interior;89135000;89135000;5;8,41
Dialogo Standard;S;SC;ARABUTA;Interior;89740000;89740000;5;8,41
Dialogo Standard;S;SC;ARAQUARI;Interior;89245000;89245000;5;8,41
Dialogo Standard;S;SC;ARARANGUA;Interior;88900000;88913999;4;8,41
Dialogo Standard;S;SC;ARMAZEM;Interior;88740000;88740000;5;8,41
Dialogo Standard;S;SC;ARROIO TRINTA;Interior;89590000;89590000;5;8,41
Dialogo Standard;S;SC;ARVOREDO;Interior;89778000;89778000;5;8,41
Dialogo Standard;S;SC;ASCURRA;Interior;89138000;89138000;5;8,41
Dialogo Standard;S;SC;ATALANTA;Interior;88410000;88410000;5;8,41
Dialogo Standard;S;SC;AURORA;Interior;89186000;89186000;5;8,41
Dialogo Standard;S;SC;BALNEARIO ARROIO DO SILVA;Interior;88914000;88914000;5;8,41
Dialogo Standard;S;SC;BALNEARIO BARRA DO SUL;Interior;89247000;89247000;5;8,41
Dialogo Standard;S;SC;BALNEARIO CAMBORIU;Interior;88330000;88339999;4;8,41
Dialogo Standard;S;SC;BALNEARIO GAIVOTA;Interior;88955000;88955000;5;8,41
Dialogo Standard;S;SC;BALNEARIO PICARRAS;Interior;88380000;88380000;5;8,41
Dialogo Standard;S;SC;BALNEARIO RINCAO;Interior;88828000;88828000;5;8,41
Dialogo Standard;S;SC;BANDEIRANTE;Interior;89905000;89905000;5;8,41
Dialogo Standard;S;SC;BARRA BONITA;Interior;89909000;89909000;5;8,41
Dialogo Standard;S;SC;BARRA VELHA;Interior;88390000;88390000;5;8,41
Dialogo Standard;S;SC;BARRO BRANCO;Interior;88882000;88882000;5;8,41
Dialogo Standard;S;SC;BELA VISTA DO TOLDO;Interior;89478000;89478000;5;8,41
Dialogo Standard;S;SC;BELMONTE;Interior;89925000;89925000;5;8,41
